trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1823,False,"{'a': 0.5, 'e': 0.2708000000000485}",25,13,-21.588230549770508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1824,False,"{'a': 0.5, 'e': 0.2704000000000485}",20,0,-16.12599467226382,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1825,False,"{'a': 0.5, 'e': 0.2700000000000485}",20,0,-29.44804733608231,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1826,False,"{'a': 0.5, 'e': 0.26960000000004847}",30,11,21.58998581744385,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1827,False,"{'a': 0.5, 'e': 0.26920000000004846}",20,2,-29.513630626664764,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
1828,False,"{'a': 0.5, 'e': 0.26880000000004844}",20,10,16.805672930387775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.5, 'e': 0.26840000000004843}",20,0,-52.47609738567994,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1830,False,"{'a': 0.5, 'e': 0.2680000000000484}",35,21,9.640614895727753,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1831,False,"{'a': 0.5, 'e': 0.2676000000000484}",25,3,8.410171512038774,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1832,False,"{'a': 0.5, 'e': 0.2672000000000484}",20,0,3.103455334566916,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1833,False,"{'a': 0.5, 'e': 0.2668000000000484}",20,6,-40.779335063714,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1834,False,"{'a': 0.5, 'e': 0.2664000000000484}",25,11,14.164600274201234,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.26600000000004836}",20,8,9.838141737991304,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1836,False,"{'a': 0.5, 'e': 0.26560000000004835}",25,8,24.159273457113027,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.5, 'e': 0.26520000000004834}",30,12,2.7037579451703273,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.26480000000004833}",25,17,2.6481408849614563,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1839,False,"{'a': 0.5, 'e': 0.2644000000000483}",30,18,18.46167365321783,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.5, 'e': 0.2640000000000483}",20,0,21.629707303780492,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1841,False,"{'a': 0.5, 'e': 0.2636000000000483}",25,13,-27.875101604067478,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1842,False,"{'a': 0.5, 'e': 0.2632000000000483}",20,15,1.8168433521535587,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.5, 'e': 0.2628000000000483}",30,19,0.2846571618674174,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 0.26240000000004826}",20,14,10.04120744730919,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 0.26200000000004825}",25,19,10.728547129665023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.5, 'e': 0.26160000000004824}",30,12,-19.053649648826816,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1847,False,"{'a': 0.5, 'e': 0.2612000000000482}",25,3,31.159911854134403,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.5, 'e': 0.2608000000000482}",30,3,2.434876304372038,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
1849,False,"{'a': 0.5, 'e': 0.2604000000000482}",25,14,-1.9090743401654364,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1850,False,"{'a': 0.5, 'e': 0.2600000000000482}",20,14,12.567579378378735,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.5, 'e': 0.2596000000000482}",30,24,11.997586084045015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.5, 'e': 0.25920000000004817}",25,0,-20.56463807445281,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1853,False,"{'a': 0.5, 'e': 0.25880000000004816}",20,12,-28.350937582813625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1854,False,"{'a': 0.5, 'e': 0.25840000000004815}",25,10,26.59554913443193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.5, 'e': 0.25800000000004814}",20,4,19.16461887381845,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1856,False,"{'a': 0.5, 'e': 0.2576000000000481}",25,13,-31.983680232701268,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
1857,False,"{'a': 0.5, 'e': 0.2572000000000481}",20,0,-5.916194621261064,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1858,False,"{'a': 0.5, 'e': 0.2568000000000481}",20,7,13.71702165435073,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 0.2564000000000481}",35,16,-19.379605468012656,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
1860,False,"{'a': 0.5, 'e': 0.2560000000000481}",20,0,2.9086031863156867,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1861,False,"{'a': 0.5, 'e': 0.25560000000004807}",25,0,13.585372224244894,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1862,False,"{'a': 0.5, 'e': 0.25520000000004806}",25,0,-48.919688287557285,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
1863,False,"{'a': 0.5, 'e': 0.25480000000004804}",20,12,13.20779034566134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.5, 'e': 0.25440000000004803}",25,0,26.021893491631594,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1865,False,"{'a': 0.5, 'e': 0.254000000000048}",20,10,7.6898863851674735,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.253600000000048}",25,11,19.410555437261852,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.5, 'e': 0.253200000000048}",25,11,11.520437910674026,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 0.252800000000048}",25,14,14.375127900183863,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.252400000000048}",20,4,13.65392201218165,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1870,False,"{'a': 0.5, 'e': 0.25200000000004796}",25,15,19.70754473314759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.25160000000004795}",20,16,6.130552525731063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.5, 'e': 0.25120000000004794}",20,8,-11.031815419828227,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 0.25080000000004793}",25,18,5.136379016046045,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 0.2504000000000479}",30,9,-6.29589150256421,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1875,False,"{'a': 0.5, 'e': 0.2500000000000479}",35,10,7.793327513294971,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.2496000000000479}",25,12,26.688415889822082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 0.24920000000004788}",30,0,-18.81620994878965,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
1878,False,"{'a': 0.5, 'e': 0.24880000000004787}",20,12,-7.853530871203509,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1879,False,"{'a': 0.5, 'e': 0.24840000000004786}",25,13,8.434528282724592,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 0.24800000000004785}",25,17,17.3218314878442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.5, 'e': 0.24760000000004784}",20,14,10.980883880700953,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.5, 'e': 0.24720000000004783}",25,9,-13.735708750014389,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 0.24680000000004781}",20,7,12.784928397907297,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.2464000000000478}",25,17,3.096691537283224,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1885,False,"{'a': 0.5, 'e': 0.2460000000000478}",25,0,3.8728104742924607,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 0.24560000000004778}",20,7,7.842640127867029,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.5, 'e': 0.24520000000004777}",25,8,-54.89042172190125,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
1888,False,"{'a': 0.5, 'e': 0.24480000000004776}",20,1,16.924196370250385,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1889,False,"{'a': 0.5, 'e': 0.24440000000004775}",25,15,10.881481228023905,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1890,False,"{'a': 0.5, 'e': 0.24400000000004773}",20,11,-16.64618683755791,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 0.24360000000004772}",20,0,-82.09475391689868,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1892,False,"{'a': 0.5, 'e': 0.2432000000000477}",30,12,19.26115231568013,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1893,False,"{'a': 0.5, 'e': 0.2428000000000477}",25,8,-33.9217092594543,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1894,False,"{'a': 0.5, 'e': 0.2424000000000477}",25,15,9.837773488738915,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 0.24200000000004768}",25,14,23.40317919474508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.5, 'e': 0.24160000000004767}",25,3,28.135819503280278,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.5, 'e': 0.24120000000004765}",25,14,14.996970445200695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.5, 'e': 0.24080000000004764}",30,18,-22.729802411526983,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1899,False,"{'a': 0.5, 'e': 0.24040000000004763}",25,4,-40.75123659185793,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 0}",1
1900,False,"{'a': 0.5, 'e': 0.24000000000004762}",30,15,29.185531508600366,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.5, 'e': 0.2396000000000476}",20,12,8.480406349075446,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.5, 'e': 0.2392000000000476}",20,16,7.684408591952462,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.5, 'e': 0.23880000000004759}",30,0,19.214715407541057,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1904,False,"{'a': 0.5, 'e': 0.23840000000004757}",30,19,17.74446570646692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.5, 'e': 0.23800000000004756}",20,5,-43.77763063876842,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
1906,False,"{'a': 0.5, 'e': 0.23760000000004755}",20,1,-26.101437646525774,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
1907,False,"{'a': 0.5, 'e': 0.23720000000004754}",25,8,31.97980443759202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.5, 'e': 0.23680000000004753}",30,22,-2.9933574191890227,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1909,False,"{'a': 0.5, 'e': 0.23640000000004752}",25,11,-11.33369524350158,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1910,False,"{'a': 0.5, 'e': 0.2360000000000475}",30,20,-21.92875212385803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1911,False,"{'a': 0.5, 'e': 0.2356000000000475}",20,0,28.881744651565864,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1912,False,"{'a': 0.5, 'e': 0.23520000000004748}",30,7,32.18463540414194,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.5, 'e': 0.23480000000004747}",35,6,9.193037752058546,"{0: 27, 1: 0, 2: 0, 3: 2, 4: 0}",1
1914,False,"{'a': 0.5, 'e': 0.23440000000004746}",20,0,8.823437142049563,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1915,False,"{'a': 0.5, 'e': 0.23400000000004745}",20,5,23.378994436510528,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.5, 'e': 0.23360000000004744}",25,0,-89.54022848561156,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
1917,False,"{'a': 0.5, 'e': 0.23320000000004742}",30,0,41.82213306065598,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1918,False,"{'a': 0.5, 'e': 0.2328000000000474}",25,7,18.08818242133132,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1919,False,"{'a': 0.5, 'e': 0.2324000000000474}",20,2,-7.654898577481802,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1920,False,"{'a': 0.5, 'e': 0.2320000000000474}",25,0,20.12888964355334,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1921,False,"{'a': 0.5, 'e': 0.23160000000004738}",20,3,23.804887180180568,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.5, 'e': 0.23120000000004737}",25,11,11.60109474066148,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1923,False,"{'a': 0.5, 'e': 0.23080000000004736}",20,14,-1.1645685842091946,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1924,False,"{'a': 0.5, 'e': 0.23040000000004734}",25,12,-0.6277479098668026,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1925,False,"{'a': 0.5, 'e': 0.23000000000004733}",25,19,9.415117196856901,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.5, 'e': 0.22960000000004732}",20,14,7.461032698814249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.5, 'e': 0.2292000000000473}",30,7,29.357057986341964,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1928,False,"{'a': 0.5, 'e': 0.2288000000000473}",20,1,-44.24611562794042,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1929,False,"{'a': 0.5, 'e': 0.2284000000000473}",30,10,-3.1470218225636595,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1930,False,"{'a': 0.5, 'e': 0.22800000000004728}",30,4,-53.41225646476068,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 2}",1
1931,False,"{'a': 0.5, 'e': 0.22760000000004726}",25,14,16.93095504897983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.5, 'e': 0.22720000000004725}",30,12,5.698719664357103,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1933,False,"{'a': 0.5, 'e': 0.22680000000004724}",20,4,4.0019330818493515,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1934,False,"{'a': 0.5, 'e': 0.22640000000004723}",25,1,-14.55688149961153,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1935,False,"{'a': 0.5, 'e': 0.22600000000004722}",20,12,13.91664467489576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.5, 'e': 0.2256000000000472}",20,0,-5.095274675528964,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1937,False,"{'a': 0.5, 'e': 0.2252000000000472}",20,0,7.279834099449096,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1938,False,"{'a': 0.5, 'e': 0.22480000000004718}",25,8,26.613634741531634,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.5, 'e': 0.22440000000004717}",25,10,-62.706568499660385,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 1}",1
1940,False,"{'a': 0.5, 'e': 0.22400000000004716}",20,12,13.428880604823089,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.5, 'e': 0.22360000000004715}",25,12,19.595019446097876,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.5, 'e': 0.22320000000004714}",20,0,10.884560840150407,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1943,False,"{'a': 0.5, 'e': 0.22280000000004713}",30,19,18.632644708753286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.5, 'e': 0.22240000000004712}",25,0,-51.51782587132914,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
1945,False,"{'a': 0.5, 'e': 0.2220000000000471}",20,11,9.965246837112707,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.5, 'e': 0.2216000000000471}",30,22,-24.935279404962674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1947,False,"{'a': 0.5, 'e': 0.22120000000004708}",30,13,-31.694028595602685,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1948,False,"{'a': 0.5, 'e': 0.22080000000004707}",25,12,4.098190399723925,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1949,False,"{'a': 0.5, 'e': 0.22040000000004706}",30,0,-66.5874531328432,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
1950,False,"{'a': 0.5, 'e': 0.22000000000004705}",30,8,-28.080525467207924,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1951,False,"{'a': 0.5, 'e': 0.21960000000004704}",30,20,9.44771500063541,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.5, 'e': 0.21920000000004702}",25,15,-21.856518124018308,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1953,False,"{'a': 0.5, 'e': 0.218800000000047}",25,13,24.10554603285114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.5, 'e': 0.218400000000047}",30,12,11.251488219242491,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1955,False,"{'a': 0.5, 'e': 0.218000000000047}",25,19,-2.780516125740375,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1956,False,"{'a': 0.5, 'e': 0.21760000000004698}",25,0,-19.147644185668298,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1957,False,"{'a': 0.5, 'e': 0.21720000000004697}",20,14,3.477391413555238,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.5, 'e': 0.21680000000004696}",20,8,-19.61236484978914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1959,False,"{'a': 0.5, 'e': 0.21640000000004694}",25,17,13.706595193817007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.5, 'e': 0.21600000000004693}",25,0,-12.103325385975793,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1961,False,"{'a': 0.5, 'e': 0.21560000000004692}",20,16,9.960418921539528,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.5, 'e': 0.2152000000000469}",25,11,9.459426811811426,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.5, 'e': 0.2148000000000469}",30,11,25.552258035495402,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1964,False,"{'a': 0.5, 'e': 0.2144000000000469}",25,12,20.181776686698946,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.5, 'e': 0.21400000000004687}",20,14,10.329488273856917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.5, 'e': 0.21360000000004686}",20,0,26.32110862820589,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1967,False,"{'a': 0.5, 'e': 0.21320000000004685}",20,0,12.445512325393693,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1968,False,"{'a': 0.5, 'e': 0.21280000000004684}",25,3,2.4048837210983307,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1969,False,"{'a': 0.5, 'e': 0.21240000000004683}",20,0,1.9791479850476699,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1970,False,"{'a': 0.5, 'e': 0.21200000000004682}",20,0,-75.185909011606,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1971,False,"{'a': 0.5, 'e': 0.2116000000000468}",25,19,10.359952089495122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.5, 'e': 0.2112000000000468}",20,11,15.239081563499424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.5, 'e': 0.21080000000004678}",30,20,10.417430664404428,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.5, 'e': 0.21040000000004677}",20,8,12.598066125037638,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.5, 'e': 0.21000000000004676}",30,18,24.695249151937453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.5, 'e': 0.20960000000004675}",25,7,9.919814794885768,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1977,False,"{'a': 0.5, 'e': 0.20920000000004674}",30,11,-77.47585759987062,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
1978,False,"{'a': 0.5, 'e': 0.20880000000004673}",25,5,3.355083534941114,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1979,False,"{'a': 0.5, 'e': 0.20840000000004671}",25,8,27.97080078143075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.5, 'e': 0.2080000000000467}",20,13,1.5320340917715025,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1981,False,"{'a': 0.5, 'e': 0.2076000000000467}",20,0,11.37026490538144,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1982,False,"{'a': 0.5, 'e': 0.20720000000004668}",25,15,7.573025940691585,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1983,False,"{'a': 0.5, 'e': 0.20680000000004667}",25,17,-25.81576134264922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1984,False,"{'a': 0.5, 'e': 0.20640000000004666}",25,15,8.97779115951145,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1985,False,"{'a': 0.5, 'e': 0.20600000000004665}",20,14,14.689662901057584,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.5, 'e': 0.20560000000004663}",20,11,16.792768117786498,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.5, 'e': 0.20520000000004662}",20,5,14.15787669280475,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1988,False,"{'a': 0.5, 'e': 0.2048000000000466}",20,8,-1.1006447702177424,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1989,False,"{'a': 0.5, 'e': 0.2044000000000466}",25,8,15.513357541545329,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1990,False,"{'a': 0.5, 'e': 0.2040000000000466}",25,11,11.159109576037862,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.5, 'e': 0.20360000000004658}",20,8,6.33597746817585,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1992,False,"{'a': 0.5, 'e': 0.20320000000004657}",20,6,24.290891860973673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.5, 'e': 0.20280000000004655}",30,16,-15.386656386679311,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1994,False,"{'a': 0.5, 'e': 0.20240000000004654}",20,10,2.2579939484446054,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1995,False,"{'a': 0.5, 'e': 0.20200000000004653}",25,20,10.129314817795976,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.5, 'e': 0.20160000000004652}",20,9,0.16329780003835737,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1997,False,"{'a': 0.5, 'e': 0.2012000000000465}",30,18,1.8233057718991272,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1998,False,"{'a': 0.5, 'e': 0.2008000000000465}",30,0,-1.26292578082947,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1999,False,"{'a': 0.5, 'e': 0.20040000000004649}",30,18,19.78655959836607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.5, 'e': 0.20000000000004647}",25,13,-3.004608101103341,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2001,False,"{'a': 0.5, 'e': 0.19960000000004646}",20,14,11.054685000589055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.5, 'e': 0.19920000000004645}",25,3,21.81821840361723,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2003,False,"{'a': 0.5, 'e': 0.19880000000004644}",25,14,7.437605438273158,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2004,False,"{'a': 0.5, 'e': 0.19840000000004643}",25,8,3.4244018675169547,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
